"ENSG","cluster_membership","benign.mut","pathogenic.mut"
"ENSG00000022355",5,3,5
"ENSG00000022840",1,0,0
"ENSG00000022840",2,0,0
"ENSG00000022840",3,0,0
"ENSG00000022840",4,0,0
"ENSG00000022840",5,0,0
"ENSG00000022840",6,0,0
"ENSG00000023041",1,0,0
"ENSG00000023041",2,0,0
"ENSG00000023041",3,0,0
"ENSG00000023041",4,0,0
"ENSG00000023041",5,0,0
"ENSG00000023041",6,0,0
"ENSG00000023191",1,0,0
"ENSG00000023191",2,0,0
"ENSG00000023191",3,0,0
"ENSG00000023228",1,1,0
"ENSG00000023228",2,6,0
"ENSG00000023228",3,1,5
"ENSG00000023228",4,2,0
"ENSG00000023228",5,0,1
"ENSG00000023228",6,3,1
"ENSG00000023228",7,1,1
"ENSG00000023228",8,0,2
"ENSG00000023228",9,2,1
"ENSG00000023228",10,1,0
"ENSG00000023228",11,2,0
"ENSG00000023228",12,2,0
"ENSG00000023228",13,5,0
"ENSG00000023318",1,0,0
"ENSG00000023318",2,0,0
"ENSG00000023318",3,0,0
"ENSG00000023318",4,0,0
"ENSG00000023318",5,0,0
"ENSG00000023318",6,0,0
"ENSG00000023318",7,0,0
"ENSG00000023318",8,0,0
"ENSG00000023318",9,0,0
"ENSG00000023318",10,0,0
"ENSG00000023572",1,0,0
"ENSG00000023572",2,0,0
"ENSG00000023572",3,0,0
"ENSG00000023572",4,0,0
"ENSG00000023697",1,0,0
"ENSG00000023697",2,0,0
"ENSG00000023697",3,0,0
"ENSG00000023697",4,0,0
"ENSG00000023697",5,0,0
"ENSG00000023697",6,0,0
"ENSG00000023734",1,0,0
"ENSG00000023734",2,0,0
"ENSG00000023734",3,0,0
"ENSG00000023892",1,0,0
"ENSG00000023892",2,0,0
"ENSG00000023892",3,0,0
"ENSG00000023892",4,0,0
"ENSG00000023892",5,0,0
"ENSG00000023892",6,0,0
"ENSG00000023909",1,0,0
"ENSG00000023909",2,0,0
"ENSG00000023909",3,0,0
"ENSG00000023909",4,0,0
"ENSG00000023909",5,0,0
"ENSG00000023909",6,1,0
"ENSG00000023909",7,0,0
"ENSG00000024422",1,0,0
"ENSG00000024422",2,0,0
"ENSG00000024422",3,0,0
"ENSG00000024422",4,0,0
"ENSG00000024422",5,0,0
"ENSG00000024422",6,0,0
"ENSG00000025039",1,0,0
"ENSG00000025039",2,0,0
"ENSG00000025039",3,0,0
"ENSG00000025039",4,0,0
"ENSG00000025039",5,0,0
"ENSG00000025039",6,0,0
"ENSG00000025423",1,0,0
"ENSG00000025423",2,0,0
"ENSG00000025423",3,0,0
"ENSG00000025423",4,0,0
"ENSG00000025423",5,0,0
"ENSG00000025423",6,0,0
"ENSG00000025423",7,0,0
"ENSG00000025423",8,0,0
"ENSG00000025434",1,0,0
"ENSG00000025434",2,0,0
"ENSG00000025434",3,0,0
"ENSG00000025708",1,0,0
"ENSG00000025708",2,0,9
"ENSG00000025708",3,0,5
"ENSG00000025708",4,0,6
"ENSG00000025708",5,0,2
"ENSG00000025708",6,0,2
"ENSG00000025708",7,0,2
"ENSG00000025708",8,0,0
"ENSG00000025770",1,0,0
"ENSG00000025770",2,0,0
"ENSG00000025770",3,0,0
"ENSG00000025770",4,0,0
"ENSG00000025772",1,0,0
"ENSG00000025772",2,0,0
"ENSG00000025772",3,0,0
"ENSG00000025772",4,0,0
"ENSG00000025772",5,0,0
"ENSG00000025772",6,0,0
"ENSG00000025772",7,0,0
"ENSG00000025772",8,0,0
"ENSG00000025772",9,0,0
"ENSG00000025772",10,0,0
"ENSG00000026025",1,0,0
"ENSG00000026025",2,0,0
"ENSG00000026025",3,0,0
"ENSG00000026025",4,0,0
"ENSG00000026025",5,0,0
"ENSG00000026103",1,1,1
"ENSG00000026103",2,1,11
"ENSG00000026103",3,1,0
"ENSG00000026297",1,3,0
"ENSG00000026297",2,4,0
"ENSG00000026297",3,0,0
"ENSG00000026297",4,2,0
"ENSG00000026297",5,1,1
"ENSG00000026297",6,1,0
"ENSG00000026559",1,0,0
"ENSG00000026559",2,0,0
"ENSG00000026559",3,0,0
"ENSG00000026559",4,0,0
"ENSG00000026559",5,0,0
"ENSG00000026559",6,0,0
"ENSG00000026652",1,0,0
"ENSG00000026652",2,0,0
"ENSG00000026652",3,0,0
"ENSG00000026652",4,0,0
"ENSG00000026652",5,0,0
"ENSG00000026652",6,0,0
"ENSG00000026652",7,0,0
"ENSG00000026652",8,0,0
"ENSG00000026652",9,0,0
"ENSG00000026751",1,0,0
"ENSG00000026751",2,0,0
"ENSG00000026751",3,0,0
"ENSG00000026751",4,0,0
"ENSG00000026751",5,0,0
"ENSG00000026751",6,0,0
"ENSG00000026751",7,0,0
"ENSG00000026751",8,0,0
"ENSG00000026751",9,0,0
"ENSG00000026950",1,0,0
"ENSG00000026950",2,0,0
"ENSG00000026950",3,0,0
"ENSG00000026950",4,0,0
"ENSG00000026950",5,0,0
"ENSG00000026950",6,0,0
"ENSG00000026950",7,0,0
"ENSG00000026950",8,0,0
"ENSG00000026950",9,0,0
"ENSG00000026950",10,0,0
"ENSG00000026950",11,0,0
"ENSG00000027847",1,1,14
"ENSG00000027847",2,1,11
"ENSG00000028839",1,0,0
"ENSG00000028839",2,0,0
"ENSG00000028839",3,0,0
"ENSG00000028839",4,0,0
"ENSG00000028839",5,0,0
"ENSG00000028839",6,0,0
"ENSG00000028839",7,0,0
"ENSG00000029153",1,0,0
"ENSG00000029153",2,0,0
"ENSG00000029153",3,0,0
"ENSG00000029153",4,0,0
"ENSG00000029153",5,0,0
"ENSG00000029153",6,0,0
"ENSG00000029153",7,0,0
"ENSG00000029153",8,0,0
"ENSG00000029639",1,0,0
"ENSG00000029639",2,0,0
"ENSG00000029639",3,0,0
"ENSG00000029639",4,0,0
"ENSG00000029639",5,0,0
"ENSG00000029639",6,0,0
"ENSG00000029639",7,0,0
"ENSG00000029639",8,0,0
"ENSG00000029639",9,0,0
"ENSG00000029639",10,0,0
"ENSG00000029639",11,0,0
"ENSG00000029639",12,0,0
"ENSG00000029639",13,0,0
"ENSG00000030110",1,0,0
"ENSG00000030110",2,0,0
"ENSG00000030110",3,0,0
"ENSG00000030110",4,0,0
"ENSG00000030110",5,0,0
"ENSG00000032389",1,0,0
"ENSG00000032389",2,0,0
"ENSG00000032389",3,0,0
"ENSG00000032389",4,0,0
"ENSG00000032389",5,0,0
"ENSG00000032389",6,0,0
"ENSG00000032389",7,0,0
"ENSG00000032389",8,0,0
"ENSG00000032389",9,0,0
"ENSG00000033011",1,8,4
"ENSG00000033011",2,6,0
"ENSG00000033011",3,4,1
"ENSG00000033170",1,0,0
"ENSG00000033170",2,0,0
"ENSG00000033170",3,0,0
"ENSG00000033170",4,0,0
"ENSG00000033170",5,0,0
"ENSG00000033327",1,0,0
"ENSG00000033327",2,0,0
"ENSG00000033327",3,0,0
"ENSG00000034152",1,0,0
"ENSG00000034152",2,0,0
"ENSG00000034239",1,0,0
"ENSG00000034239",2,0,0
"ENSG00000034239",3,0,0
"ENSG00000034239",4,0,0
"ENSG00000034239",5,0,0
"ENSG00000034693",1,2,1
"ENSG00000034693",2,2,0
"ENSG00000034693",3,3,1
"ENSG00000034693",4,0,1
"ENSG00000034693",5,0,0
"ENSG00000034693",6,0,0
"ENSG00000034713",1,0,0
"ENSG00000034713",2,0,0
"ENSG00000034713",3,0,0
"ENSG00000034713",4,0,0
"ENSG00000035115",1,0,0
"ENSG00000035115",2,0,0
"ENSG00000035499",1,0,0
"ENSG00000035499",2,0,0
"ENSG00000035499",3,0,0
"ENSG00000035499",4,0,0
"ENSG00000035499",5,0,0
"ENSG00000035499",6,0,0
"ENSG00000035687",1,0,0
"ENSG00000035687",2,0,0
"ENSG00000035687",3,0,0
"ENSG00000035687",4,0,0
"ENSG00000035720",1,0,1
"ENSG00000035720",2,0,0
"ENSG00000035720",3,0,0
"ENSG00000035720",4,0,0
"ENSG00000035720",5,0,0
"ENSG00000035720",6,0,0
"ENSG00000035720",7,0,0
"ENSG00000035720",8,0,0
"ENSG00000035862",1,0,0
"ENSG00000035862",2,0,0
"ENSG00000035862",3,0,0
"ENSG00000035862",4,0,0
"ENSG00000035862",5,0,0
"ENSG00000035862",6,0,0
"ENSG00000035862",7,0,0
"ENSG00000035862",8,0,0
"ENSG00000035862",9,0,0
"ENSG00000036054",1,0,0
"ENSG00000036054",2,2,0
"ENSG00000036054",3,0,0
"ENSG00000036054",4,0,0
"ENSG00000036530",1,0,0
"ENSG00000036530",2,0,0
"ENSG00000036565",1,0,0
"ENSG00000036565",2,0,0
"ENSG00000036565",3,0,0
"ENSG00000037241",1,0,0
"ENSG00000037241",2,0,0
"ENSG00000037474",1,7,2
"ENSG00000037474",2,2,0
"ENSG00000037474",3,2,0
"ENSG00000037474",4,2,0
"ENSG00000037474",5,1,0
"ENSG00000037474",6,3,0
"ENSG00000037474",7,3,0
"ENSG00000037474",8,0,0
"ENSG00000037474",9,3,0
"ENSG00000037474",10,1,0
"ENSG00000037474",11,6,2
"ENSG00000037474",12,1,0
"ENSG00000037749",1,0,0
"ENSG00000037749",2,0,0
"ENSG00000037749",3,0,0
"ENSG00000037749",4,0,0
"ENSG00000037749",5,0,0
"ENSG00000037749",6,0,0
"ENSG00000037749",7,0,0
"ENSG00000037749",8,0,0
"ENSG00000037757",1,0,0
"ENSG00000037757",2,0,0
"ENSG00000037757",3,0,0
"ENSG00000037757",4,1,0
"ENSG00000037757",5,0,0
"ENSG00000037757",6,0,0
"ENSG00000037757",7,0,0
"ENSG00000037757",8,0,0
"ENSG00000037897",1,1,0
"ENSG00000037897",2,0,0
"ENSG00000037965",1,0,0
"ENSG00000037965",2,0,0
"ENSG00000038002",1,18,7
"ENSG00000038002",2,3,5
"ENSG00000038002",3,2,7
"ENSG00000038210",1,0,0
"ENSG00000038210",2,0,0
"ENSG00000038274",1,0,0
"ENSG00000038274",2,0,0
"ENSG00000038274",3,0,0
"ENSG00000038274",4,0,0
"ENSG00000038274",5,0,0
"ENSG00000038274",6,0,0
"ENSG00000038274",7,0,0
"ENSG00000038274",8,0,0
"ENSG00000038274",9,0,0
"ENSG00000039650",1,90,6
"ENSG00000039650",2,19,5
"ENSG00000039987",1,0,0
"ENSG00000039987",2,0,0
"ENSG00000040487",1,0,0
"ENSG00000040487",2,0,0
"ENSG00000040487",3,0,0
"ENSG00000040531",1,30,3
"ENSG00000040531",2,0,0
"ENSG00000041353",1,0,0
"ENSG00000041353",2,0,0
"ENSG00000041357",1,0,0
"ENSG00000041357",2,0,0
"ENSG00000041357",3,0,0
"ENSG00000041357",4,0,0
"ENSG00000041802",1,0,0
"ENSG00000041802",2,0,0
"ENSG00000041802",3,0,0
"ENSG00000041802",4,0,0
"ENSG00000041802",5,0,0
"ENSG00000041802",6,0,0
"ENSG00000041802",7,0,0
"ENSG00000041802",8,0,0
"ENSG00000041802",9,0,0
"ENSG00000042286",1,0,0
"ENSG00000042286",2,0,0
"ENSG00000042286",3,0,0
"ENSG00000042286",4,0,0
"ENSG00000042286",5,0,0
"ENSG00000042286",6,0,0
"ENSG00000042493",1,0,0
"ENSG00000042493",2,0,0
"ENSG00000042493",3,0,0
"ENSG00000042493",4,0,0
"ENSG00000042753",1,1,0
"ENSG00000042753",2,3,0
"ENSG00000042753",3,1,0
"ENSG00000042753",4,0,0
"ENSG00000042753",5,0,0
"ENSG00000042753",6,0,0
"ENSG00000042753",7,0,0
"ENSG00000043093",1,0,0
"ENSG00000043093",2,0,0
"ENSG00000043093",3,0,0
"ENSG00000043093",4,0,0
"ENSG00000043093",5,0,0
"ENSG00000043591",1,0,0
"ENSG00000043591",2,0,0
"ENSG00000043591",3,1,0
"ENSG00000043591",4,0,0
"ENSG00000043591",5,0,0
"ENSG00000043591",6,0,0
"ENSG00000047249",1,0,0
"ENSG00000047249",2,0,0
"ENSG00000048140",1,0,0
"ENSG00000048140",2,0,0
"ENSG00000048392",1,4,6
"ENSG00000048392",2,2,2
"ENSG00000048392",3,6,1
"ENSG00000048392",4,2,6
"ENSG00000048392",5,0,2
"ENSG00000048540",1,0,0
"ENSG00000048540",2,0,0
"ENSG00000048545",1,2,0
"ENSG00000048545",2,2,0
"ENSG00000048545",3,2,0
"ENSG00000048740",1,0,0
"ENSG00000048740",2,0,0
"ENSG00000048740",3,0,0
"ENSG00000048740",4,0,0
"ENSG00000048740",5,0,0
"ENSG00000049167",1,10,12
"ENSG00000049167",2,1,4
"ENSG00000049167",3,2,1
"ENSG00000049167",4,0,0
"ENSG00000049245",1,0,0
"ENSG00000049245",2,0,0
"ENSG00000049245",3,0,0
"ENSG00000049245",4,0,0
"ENSG00000049245",5,0,0
"ENSG00000049249",1,0,1
"ENSG00000049249",2,0,0
"ENSG00000049249",3,0,0
"ENSG00000049249",4,0,0
"ENSG00000049249",5,0,0
"ENSG00000049249",6,0,0
"ENSG00000049249",7,0,0
"ENSG00000049249",8,0,0
"ENSG00000049449",1,0,0
"ENSG00000049449",2,0,0
"ENSG00000049449",3,0,0
"ENSG00000049449",4,0,0
"ENSG00000049449",5,0,0
"ENSG00000049449",6,0,0
"ENSG00000049541",1,0,0
"ENSG00000049541",2,0,0
"ENSG00000049656",1,2,0
"ENSG00000049656",2,0,0
"ENSG00000049656",3,0,0
"ENSG00000049656",4,0,0
"ENSG00000049656",5,0,0
"ENSG00000049860",1,2,15
"ENSG00000049860",2,5,1
"ENSG00000049860",3,1,0
"ENSG00000049860",4,6,0
"ENSG00000049860",5,2,0
"ENSG00000049860",6,0,6
"ENSG00000049860",7,8,2
"ENSG00000049883",1,0,0
"ENSG00000049883",2,0,0
"ENSG00000049883",3,0,0
"ENSG00000049883",4,0,0
"ENSG00000050130",1,0,0
"ENSG00000050130",2,0,0
"ENSG00000050130",3,0,0
"ENSG00000050130",4,0,0
"ENSG00000050130",5,0,0
"ENSG00000050130",6,0,0
"ENSG00000050426",1,0,0
"ENSG00000050426",2,0,0
"ENSG00000050426",3,0,0
"ENSG00000050426",4,0,0
"ENSG00000050426",5,0,0
"ENSG00000050628",1,0,0
"ENSG00000050628",2,0,0
"ENSG00000050628",3,0,0
"ENSG00000050628",4,0,0
"ENSG00000050628",5,0,0
"ENSG00000050820",1,0,0
"ENSG00000050820",2,0,0
"ENSG00000050820",3,0,0
"ENSG00000050820",4,0,0
"ENSG00000050820",5,0,0
"ENSG00000050820",6,0,0
"ENSG00000050820",7,0,0
"ENSG00000050820",8,0,0
"ENSG00000050820",9,0,0
"ENSG00000050820",10,0,0
"ENSG00000050820",11,0,0
"ENSG00000050820",12,0,0
"ENSG00000050820",13,0,0
"ENSG00000050820",14,0,0
"ENSG00000050820",15,0,0
"ENSG00000050820",16,0,0
"ENSG00000050820",17,0,0
"ENSG00000050820",18,0,0
"ENSG00000051108",1,0,0
"ENSG00000051108",2,0,0
"ENSG00000051108",3,0,0
"ENSG00000051128",1,0,0
"ENSG00000051128",2,0,0
"ENSG00000051180",1,2,1
"ENSG00000051180",2,1,0
"ENSG00000051180",3,0,0
"ENSG00000051180",4,0,0
"ENSG00000051180",5,0,0
"ENSG00000051596",1,0,0
"ENSG00000051596",2,0,0
"ENSG00000052344",1,0,0
"ENSG00000052344",2,0,0
"ENSG00000052344",3,0,0
"ENSG00000052344",4,0,0
"ENSG00000052344",5,0,0
"ENSG00000052344",6,0,0
"ENSG00000052344",7,0,0
"ENSG00000052723",1,0,0
"ENSG00000052723",2,0,0
"ENSG00000052723",3,0,0
"ENSG00000052802",1,1,0
"ENSG00000052802",2,0,0
"ENSG00000052802",3,0,0
"ENSG00000052802",4,1,0
"ENSG00000052802",5,0,0
"ENSG00000052802",6,0,0
"ENSG00000052802",7,0,0
"ENSG00000052802",8,0,0
"ENSG00000053371",1,0,0
"ENSG00000053371",2,0,0
"ENSG00000053371",3,0,0
"ENSG00000053371",4,0,0
"ENSG00000053371",5,0,0
"ENSG00000053371",6,0,0
"ENSG00000053371",7,0,0
"ENSG00000053372",1,0,0
"ENSG00000053372",2,0,0
"ENSG00000053372",3,0,0
"ENSG00000053372",4,0,0
"ENSG00000053501",1,0,0
"ENSG00000053501",2,0,0
"ENSG00000053501",3,0,0
"ENSG00000054116",1,0,0
"ENSG00000054116",2,0,0
"ENSG00000054116",3,0,0
"ENSG00000054116",4,0,1
"ENSG00000054116",5,0,0
"ENSG00000054116",6,0,0
"ENSG00000054116",7,0,0
"ENSG00000054148",1,0,0
"ENSG00000054148",2,0,0
"ENSG00000054179",1,0,0
"ENSG00000054179",2,0,0
"ENSG00000054179",3,0,0
"ENSG00000054179",4,0,0
"ENSG00000054179",5,0,0
"ENSG00000054179",6,0,0
"ENSG00000054179",7,0,0
"ENSG00000054179",8,0,0
"ENSG00000054179",9,0,0
"ENSG00000054179",10,0,0
"ENSG00000054179",11,0,0
"ENSG00000054179",12,0,0
"ENSG00000054179",13,0,0
"ENSG00000054179",14,0,0
"ENSG00000054179",15,0,0
"ENSG00000054277",1,0,0
"ENSG00000054277",2,0,0
"ENSG00000054277",3,0,0
"ENSG00000054277",4,0,0
"ENSG00000054277",5,0,0
"ENSG00000054277",6,0,0
"ENSG00000054277",7,0,0
"ENSG00000054392",1,0,0
"ENSG00000054392",2,0,0
"ENSG00000054392",3,0,1
"ENSG00000054392",4,0,0
"ENSG00000054392",5,0,0
"ENSG00000054796",1,0,0
"ENSG00000054796",2,0,0
"ENSG00000054796",3,0,0
"ENSG00000054796",4,0,0
"ENSG00000054796",5,0,0
"ENSG00000054796",6,0,0
"ENSG00000054796",7,0,0
"ENSG00000054803",1,0,0
"ENSG00000054803",2,0,0
"ENSG00000054803",3,0,0
"ENSG00000054803",4,0,0
"ENSG00000054803",5,0,0
"ENSG00000054803",6,0,0
"ENSG00000054803",7,0,0
"ENSG00000055147",1,0,0
"ENSG00000055147",2,0,0
"ENSG00000055147",3,0,0
"ENSG00000055147",4,0,0
"ENSG00000055147",5,0,0
"ENSG00000055955",1,0,0
"ENSG00000055955",2,0,0
"ENSG00000055955",3,0,0
"ENSG00000055955",4,0,0
"ENSG00000055955",5,0,0
"ENSG00000055955",6,0,0
"ENSG00000055955",7,0,0
"ENSG00000055955",8,0,0
"ENSG00000055957",1,0,0
"ENSG00000055957",2,0,0
"ENSG00000055957",3,0,0
"ENSG00000055957",4,0,0
"ENSG00000055957",5,0,0
"ENSG00000055957",6,2,0
"ENSG00000055957",7,0,0
"ENSG00000055957",8,0,0
"ENSG00000056050",1,0,0
"ENSG00000056050",2,0,0
"ENSG00000056050",3,0,0
"ENSG00000056050",4,0,0
"ENSG00000056050",5,0,0
"ENSG00000056050",6,0,0
"ENSG00000057149",1,0,0
"ENSG00000057149",2,0,0
"ENSG00000057149",3,0,0
"ENSG00000057149",4,0,0
"ENSG00000057149",5,0,0
"ENSG00000057149",6,0,0
"ENSG00000057149",7,0,0
"ENSG00000057149",8,0,0
"ENSG00000057593",1,2,5
"ENSG00000057593",2,0,5
"ENSG00000057608",1,0,0
"ENSG00000057608",2,0,0
"ENSG00000057608",3,0,0
"ENSG00000057608",4,0,0
"ENSG00000057608",5,0,0
"ENSG00000057608",6,0,0
"ENSG00000057608",7,0,0
"ENSG00000057608",8,0,0
"ENSG00000057608",9,0,0
"ENSG00000057663",1,0,0
"ENSG00000057663",2,0,0
"ENSG00000057663",3,0,0
"ENSG00000057663",4,0,0
"ENSG00000057663",5,0,0
"ENSG00000057704",1,0,0
"ENSG00000057704",2,0,0
"ENSG00000057704",3,0,0
"ENSG00000057704",4,0,0
"ENSG00000057704",5,0,0
"ENSG00000057757",1,0,0
"ENSG00000057757",2,0,0
"ENSG00000057757",3,0,0
"ENSG00000057757",4,0,0
"ENSG00000057757",5,0,0
"ENSG00000057757",6,0,0
"ENSG00000057757",7,0,0
"ENSG00000057935",1,1,0
"ENSG00000057935",2,0,0
"ENSG00000057935",3,0,0
"ENSG00000057935",4,0,0
"ENSG00000057935",5,0,0
"ENSG00000058262",1,2,0
"ENSG00000058262",2,0,0
"ENSG00000058262",3,1,0
"ENSG00000058262",4,0,0
"ENSG00000058262",5,2,0
"ENSG00000058262",6,0,0
"ENSG00000058262",7,0,0
"ENSG00000058262",8,0,0
"ENSG00000058799",1,0,0
"ENSG00000058799",2,0,0
"ENSG00000058799",3,0,0
"ENSG00000058799",4,0,0
"ENSG00000058799",5,0,0
"ENSG00000058799",6,0,0
"ENSG00000058866",1,0,0
"ENSG00000058866",2,0,0
"ENSG00000058866",3,0,0
"ENSG00000058866",4,0,0
"ENSG00000059377",1,14,2
"ENSG00000059377",2,0,0
"ENSG00000059378",1,0,0
"ENSG00000059378",2,0,0
"ENSG00000059378",3,0,0
"ENSG00000059378",4,0,0
"ENSG00000059378",5,0,0
"ENSG00000059691",1,0,0
"ENSG00000059691",2,0,0
"ENSG00000059691",3,0,0
"ENSG00000059691",4,0,0
"ENSG00000059691",5,0,0
"ENSG00000059691",6,0,0
"ENSG00000059691",7,0,0
"ENSG00000059691",8,0,0
"ENSG00000059691",9,0,0
"ENSG00000059691",10,0,0
"ENSG00000059769",1,0,0
"ENSG00000059769",2,0,0
"ENSG00000059769",3,0,0
"ENSG00000059769",4,0,0
"ENSG00000059769",5,0,0
"ENSG00000059769",6,0,0
"ENSG00000059769",7,0,0
"ENSG00000059804",1,0,0
"ENSG00000059804",2,0,0
"ENSG00000060558",1,0,0
"ENSG00000060558",2,0,0
"ENSG00000060558",3,0,0
"ENSG00000060558",4,0,0
"ENSG00000060558",5,0,0
"ENSG00000060558",6,0,0
"ENSG00000060642",1,4,3
"ENSG00000060642",2,2,1
"ENSG00000060642",3,2,0
"ENSG00000060642",4,0,2
"ENSG00000060642",5,2,3
"ENSG00000060642",6,4,0
"ENSG00000060642",7,4,0
"ENSG00000060642",8,0,1
"ENSG00000060762",1,6,0
"ENSG00000060762",2,1,0
"ENSG00000060971",1,0,0
"ENSG00000060971",2,0,0
"ENSG00000060971",3,0,0
"ENSG00000060971",4,0,0
"ENSG00000060971",5,0,0
"ENSG00000060971",6,0,0
"ENSG00000060971",7,0,0
"ENSG00000060971",8,0,0
"ENSG00000060982",1,0,0
"ENSG00000060982",2,0,0
"ENSG00000060982",3,0,0
"ENSG00000060982",4,0,0
"ENSG00000060982",5,0,0
"ENSG00000060982",6,0,0
"ENSG00000060982",7,0,0
"ENSG00000060982",8,0,0
"ENSG00000060982",9,0,0
"ENSG00000060982",10,0,0
"ENSG00000060982",11,0,0
"ENSG00000061273",1,0,0
"ENSG00000061273",2,0,0
"ENSG00000061273",3,0,0
"ENSG00000061273",4,0,0
"ENSG00000061337",1,0,0
"ENSG00000061337",2,0,0
"ENSG00000061492",1,0,0
"ENSG00000061492",2,0,0
"ENSG00000061492",3,0,0
"ENSG00000061492",4,0,0
"ENSG00000061492",5,0,0
"ENSG00000061492",6,0,0
"ENSG00000061794",1,0,0
"ENSG00000061794",2,0,0
"ENSG00000061918",1,0,0
"ENSG00000061918",2,0,0
"ENSG00000061918",3,0,0
"ENSG00000061918",4,0,0
"ENSG00000061918",5,0,0
"ENSG00000061918",6,0,0
"ENSG00000062038",1,0,3
"ENSG00000062038",2,2,0
"ENSG00000062038",3,1,0
"ENSG00000062038",4,1,0
"ENSG00000062038",5,3,0
"ENSG00000062038",6,2,1
"ENSG00000062038",7,2,0
"ENSG00000062038",8,3,0
"ENSG00000062038",9,5,0
"ENSG00000062038",10,2,1
"ENSG00000062038",11,3,0
"ENSG00000062038",12,0,1
"ENSG00000062038",13,0,0
"ENSG00000062038",14,4,0
"ENSG00000062038",15,1,0
"ENSG00000062038",16,3,0
"ENSG00000062282",1,0,0
"ENSG00000062282",2,0,1
"ENSG00000062282",3,0,0
"ENSG00000062282",4,0,0
"ENSG00000062282",5,0,0
"ENSG00000062282",6,0,0
"ENSG00000062282",7,0,0
"ENSG00000062282",8,0,0
"ENSG00000062282",9,0,0
"ENSG00000062582",1,0,0
"ENSG00000062582",2,0,0
"ENSG00000062598",1,1,0
"ENSG00000062598",2,0,0
"ENSG00000062598",3,1,0
"ENSG00000062598",4,0,0
"ENSG00000062598",5,0,0
"ENSG00000062598",6,0,0
"ENSG00000062598",7,0,0
"ENSG00000062716",1,0,0
"ENSG00000062716",2,1,0
"ENSG00000062716",3,0,0
"ENSG00000062716",4,0,0
"ENSG00000062716",5,0,0
"ENSG00000062716",6,0,0
"ENSG00000063177",1,0,0
"ENSG00000063177",2,0,0
"ENSG00000063177",3,0,0
"ENSG00000063177",4,0,0
"ENSG00000063177",5,0,0
"ENSG00000063180",1,0,0
"ENSG00000063180",2,0,0
"ENSG00000063180",3,0,0
"ENSG00000063180",4,0,0
"ENSG00000063180",5,0,0
"ENSG00000063180",6,0,0
"ENSG00000063180",7,0,0
"ENSG00000063180",8,0,0
"ENSG00000063180",9,0,0
"ENSG00000063180",10,0,0
"ENSG00000063180",11,0,0
"ENSG00000063180",12,0,0
"ENSG00000063241",1,0,0
"ENSG00000063241",2,0,0
"ENSG00000063241",3,0,0
"ENSG00000063241",4,0,0
"ENSG00000063241",5,0,0
"ENSG00000063241",6,0,0
"ENSG00000063241",7,0,0
"ENSG00000063244",1,0,0
"ENSG00000063244",2,0,0
"ENSG00000063244",3,0,0
"ENSG00000063244",4,0,0
"ENSG00000063244",5,0,0
"ENSG00000063244",6,0,0
"ENSG00000063244",7,0,0
"ENSG00000063244",8,0,0
"ENSG00000063854",1,0,0
"ENSG00000063854",2,0,0
"ENSG00000063854",3,0,0
"ENSG00000063854",4,0,0
"ENSG00000063978",1,0,0
"ENSG00000063978",2,0,0
"ENSG00000063978",3,0,0
"ENSG00000063978",4,0,0
"ENSG00000064201",1,0,0
"ENSG00000064201",2,0,0
"ENSG00000064201",3,0,0
"ENSG00000064201",4,0,0
"ENSG00000064205",1,0,0
"ENSG00000064205",2,0,0
"ENSG00000064225",1,0,0
"ENSG00000064225",2,0,0
"ENSG00000064300",1,0,0
"ENSG00000064300",2,0,0
"ENSG00000064300",3,0,0
"ENSG00000064300",4,0,0
"ENSG00000064300",5,0,0
"ENSG00000064300",6,0,0
"ENSG00000064300",7,0,0
"ENSG00000064300",8,0,0
"ENSG00000064490",1,4,0
"ENSG00000064490",2,1,0
"ENSG00000064490",3,1,1
"ENSG00000064490",4,3,0
"ENSG00000064545",1,0,0
"ENSG00000064545",2,0,0
"ENSG00000064545",3,0,0
"ENSG00000064545",4,0,0
"ENSG00000064545",5,0,0
"ENSG00000064545",6,0,0
"ENSG00000064547",1,0,0
"ENSG00000064547",2,0,0
"ENSG00000064601",1,7,2
"ENSG00000064601",2,1,2
"ENSG00000064601",3,2,1
"ENSG00000064601",4,1,0
"ENSG00000064601",5,2,3
"ENSG00000064601",6,1,0
"ENSG00000064601",7,0,3
"ENSG00000064652",1,0,0
"ENSG00000064652",2,0,0
"ENSG00000064726",1,0,0
"ENSG00000064726",2,0,0
"ENSG00000064726",3,0,0
"ENSG00000064726",4,0,0
"ENSG00000064726",5,0,0
"ENSG00000064726",6,0,0
"ENSG00000064726",7,0,0
"ENSG00000064726",8,0,0
"ENSG00000064763",1,0,0
"ENSG00000064763",2,0,0
"ENSG00000064763",3,0,0
"ENSG00000064763",4,0,0
"ENSG00000064763",5,0,0
"ENSG00000064763",6,0,0
"ENSG00000064763",7,0,0
"ENSG00000064763",8,0,0
"ENSG00000064763",9,0,0
"ENSG00000064886",1,0,0
"ENSG00000064886",2,0,0
"ENSG00000064886",3,0,0
"ENSG00000064886",4,0,0
"ENSG00000064886",5,0,0
"ENSG00000064886",6,0,0
"ENSG00000064886",7,0,0
"ENSG00000064886",8,0,0
"ENSG00000064886",9,0,0
"ENSG00000064886",10,0,0
"ENSG00000064961",1,0,0
"ENSG00000064961",2,0,0
"ENSG00000064961",3,0,0
"ENSG00000064989",1,0,0
"ENSG00000064989",2,0,0
