"ENSG","cluster_membership","cluster_size","n.mut","com_var_count","RVIS.domain"
"ENSG00000010610",4,69,55,6,-0.370764672325299
"ENSG00000010610",5,57,48,1,1.30265345954898
"ENSG00000010610",6,40,35,4,-0.475733329518965
"ENSG00000010626",1,42,26,6,-1.67638150524186
"ENSG00000010626",2,35,18,1,-0.0479443733226822
"ENSG00000010626",3,35,18,0,0.349760780468049
"ENSG00000010626",4,30,12,0,0.0796462014586693
"ENSG00000010626",5,30,25,0,0.66489757933428
"ENSG00000010626",6,29,21,1,0.0871120010210255
"ENSG00000010626",7,28,17,2,-0.490666467530978
"ENSG00000010626",8,24,13,0,0.124665211069139
"ENSG00000010626",9,23,11,2,-0.760783377068169
"ENSG00000010626",10,23,14,1,-0.228019704963745
"ENSG00000010626",11,22,15,0,0.214703309143222
"ENSG00000010626",12,22,21,2,-0.310590487546695
"ENSG00000010704",1,101,37,3,0.0120066642171973
"ENSG00000010704",2,89,41,2,0.589786228709244
"ENSG00000010704",3,61,39,3,0.102043854018791
"ENSG00000010704",4,45,29,1,0.447263675180916
"ENSG00000010704",5,26,26,4,-0.880909514994989
"ENSG00000010704",6,26,19,2,-0.400628326753591
"ENSG00000010932",1,51,30,1,0.492282924255978
"ENSG00000010932",2,36,19,1,-0.00292558414818434
"ENSG00000010932",3,33,14,3,-1.02343741871476
"ENSG00000010932",4,31,22,0,0.529838369931269
"ENSG00000010932",5,31,32,7,-1.80399760172205
"ENSG00000010932",6,29,12,0,0.0796462014586693
"ENSG00000010932",7,28,20,0,0.439799409668728
"ENSG00000010932",8,27,17,2,-0.490666467530978
"ENSG00000010932",9,27,15,1,-0.183000828868226
"ENSG00000010932",10,26,10,3,-1.20352215353007
"ENSG00000010932",11,26,14,0,0.169684244139982
"ENSG00000010932",12,26,24,0,0.61987772903524
"ENSG00000010932",13,26,8,2,-0.895843650283544
"ENSG00000010932",14,25,10,3,-1.20352215353007
"ENSG00000010932",15,23,7,0,-0.145448791207803
"ENSG00000010932",16,23,6,1,-0.588172970144474
"ENSG00000010932",17,23,20,1,0.042093204475762
"ENSG00000010932",18,22,13,1,-0.273038623969326
"ENSG00000011009",1,161,75,5,0.927324308252706
"ENSG00000011009",2,70,26,0,0.709917554761709
"ENSG00000011052",1,114,53,6,-0.460802964702898
"ENSG00000011052",2,84,45,1,1.16758752213507
"ENSG00000011052",3,38,20,1,0.042093204475762
"ENSG00000011052",4,30,21,0,0.484818844181075
"ENSG00000011052",5,26,14,1,-0.228019704963745
"ENSG00000011105",1,223,101,11,-0.288425328239556
"ENSG00000011105",2,48,26,4,-0.880909514994989
"ENSG00000011198",1,277,165,4,5.37909153339985
"ENSG00000011198",2,72,52,10,-2.09683000164012
"ENSG00000011304",1,234,195,22,-0.431488649227995
"ENSG00000011304",2,139,101,5,2.09793978931404
"ENSG00000011304",3,103,73,6,0.43957553302361
"ENSG00000011304",4,81,103,8,0.994757387029327
"ENSG00000011332",1,53,21,2,-0.310590487546695
"ENSG00000011332",2,44,27,0,0.754937663790438
"ENSG00000011332",3,36,13,1,-0.273038623969326
"ENSG00000011332",4,27,17,1,-0.0929631715196007
"ENSG00000011332",5,27,7,1,-0.543153513549443
"ENSG00000011332",6,25,11,0,0.0346272068365709
"ENSG00000011332",7,21,1,0,-0.415563778864411
"ENSG00000011422",1,116,71,7,-0.0481664630974675
"ENSG00000011422",2,86,69,3,1.45264887424362
"ENSG00000011422",3,84,59,11,-2.179443597184
"ENSG00000011422",4,49,29,1,0.447263675180916
"ENSG00000011465",1,92,39,3,0.102043854018791
"ENSG00000011465",2,80,55,2,1.22007231352647
"ENSG00000011465",3,76,32,2,0.184615266239187
"ENSG00000011465",4,72,35,2,0.319671636062692
"ENSG00000011465",5,39,24,3,-0.57323787787031
"ENSG00000011478",1,87,70,5,0.70222406918993
"ENSG00000011478",2,75,52,5,-0.108117035737265
"ENSG00000011478",3,71,35,3,-0.0780305165465711
"ENSG00000011478",4,67,68,3,1.40762601233718
"ENSG00000011478",5,45,25,1,0.267187435853049
"ENSG00000011478",6,37,18,1,-0.0479443733226822
"ENSG00000012124",1,106,59,5,0.207013681439392
"ENSG00000012124",2,101,77,9,-0.573472386587865
"ENSG00000012124",3,97,76,8,-0.220777670442602
"ENSG00000012124",4,93,49,2,0.949945550718389
"ENSG00000012124",5,90,60,2,1.44518418606008
"ENSG00000012124",6,70,37,4,-0.385695379440438
"ENSG00000012124",7,54,32,4,-0.610790947265598
"ENSG00000012124",8,54,39,3,0.102043854018791
"ENSG00000012124",9,52,45,4,-0.0255458046586433
"ENSG00000012124",10,46,24,3,-0.57323787787031
"ENSG00000012124",11,46,17,1,-0.0929631715196007
"ENSG00000012124",12,38,24,1,0.222168522903563
"ENSG00000012223",1,67,34,4,-0.520752434611753
"ENSG00000012223",2,63,40,7,-1.44380147232234
"ENSG00000012223",3,59,54,3,0.777329906654172
"ENSG00000012223",4,56,43,6,-0.911000985240616
"ENSG00000012223",5,54,38,5,-0.738384366839367
"ENSG00000012223",6,54,27,2,-0.0404781015895776
"ENSG00000012223",7,53,40,4,-0.250638977508998
"ENSG00000012223",8,49,40,4,-0.250638977508998
"ENSG00000012223",9,47,41,2,0.589786228709244
"ENSG00000012223",10,47,31,4,-0.655810371771425
"ENSG00000012223",11,42,30,7,-1.8940498600864
"ENSG00000012223",12,36,33,4,-0.565771637703186
"ENSG00000012223",13,33,53,4,0.334603462454538
"ENSG00000012223",14,31,31,6,-1.45126198660465
"ENSG00000012504",1,137,56,3,0.867369909728022
"ENSG00000012504",2,132,77,5,1.01736556618341
"ENSG00000012504",3,114,47,5,-0.333210846091517
"ENSG00000012504",4,103,32,2,0.184615266239187
"ENSG00000012660",1,49,12,1,-0.31805759435696
"ENSG00000012660",2,39,21,2,-0.310590487546695
"ENSG00000012660",3,36,14,0,0.169684244139982
"ENSG00000012660",4,32,17,1,-0.0929631715196007
"ENSG00000012660",5,32,13,0,0.124665211069139
"ENSG00000012660",6,31,4,0,-0.280506047490858
"ENSG00000012660",7,31,15,0,0.214703309143222
"ENSG00000012660",8,21,13,2,-0.670743924908566
"ENSG00000012963",1,73,14,0,0.169684244139982
"ENSG00000012963",2,70,15,1,-0.183000828868226
"ENSG00000012963",3,51,34,4,-0.520752434611753
"ENSG00000012963",4,47,24,1,0.222168522903563
"ENSG00000012963",5,45,13,0,0.124665211069139
"ENSG00000012963",6,43,14,2,-0.625724392405357
"ENSG00000012963",7,36,10,0,-0.0103917812691428
"ENSG00000012963",8,32,10,0,-0.0103917812691428
"ENSG00000012963",9,28,10,1,-0.4080957231666
"ENSG00000013016",1,157,82,6,0.844752598488362
"ENSG00000013016",2,118,82,8,0.0493379774741438
"ENSG00000013016",3,97,50,2,0.994966181485937
"ENSG00000013016",4,96,66,5,0.522146307504944
"ENSG00000013016",5,67,46,3,0.417175067989267
"ENSG00000013297",1,109,74,2,2.07553698693445
"ENSG00000013297",2,41,3,0,-0.325525227198008
"ENSG00000013297",3,29,19,1,-0.00292558414818434
"ENSG00000013297",4,28,2,0,-0.370544468165119
"ENSG00000013306",1,301,253,18,3.77191713471935
"ENSG00000013306",2,58,48,3,0.507213137172171
"ENSG00000013364",1,308,169,13,1.97769906804376
"ENSG00000013364",2,212,159,10,2.72076164674768
"ENSG00000013364",3,108,75,7,0.131909501440389
"ENSG00000013364",4,95,53,3,0.732310128782925
"ENSG00000013364",5,88,68,8,-0.58093451066296
"ENSG00000013364",6,82,46,2,0.814884697169421
"ENSG00000013374",1,142,72,2,1.98548244122304
"ENSG00000013374",2,99,56,4,0.469660243605895
"ENSG00000013374",3,87,60,5,0.25203244337421
"ENSG00000013374",4,76,24,2,-0.1755341459205
"ENSG00000013374",5,67,26,4,-0.880909514994989
"ENSG00000013374",6,51,13,3,-1.06845829232384
"ENSG00000013374",7,41,17,2,-0.490666467530978
"ENSG00000013374",8,41,8,0,-0.100429771819342
"ENSG00000013374",9,35,8,1,-0.498134159169706
"ENSG00000013392",1,161,61,1,1.88796762395643
"ENSG00000013392",2,85,39,1,0.897461351517959
"ENSG00000013392",3,46,15,0,0.214703309143222
"ENSG00000013561",1,87,28,3,-0.393161556537803
"ENSG00000013561",2,86,36,1,0.762400660719749
"ENSG00000013561",3,74,33,5,-0.963485235364427
"ENSG00000013561",4,53,22,1,0.132130813959482
"ENSG00000013561",5,41,16,2,-0.535685672189019
"ENSG00000013561",6,37,10,1,-0.4080957231666
"ENSG00000013561",7,34,11,1,-0.363076624598686
"ENSG00000013561",8,33,17,4,-1.28609912878156
"ENSG00000013561",9,29,17,1,-0.0929631715196007
"ENSG00000013573",1,863,311,43,-3.5657491085714
"ENSG00000013573",2,107,79,12,-1.67668484323199
"ENSG00000013583",1,58,51,2,1.03998699950171
"ENSG00000013583",2,39,36,3,-0.0330119230585375
"ENSG00000013583",3,36,24,2,-0.1755341459205
"ENSG00000013583",4,22,17,4,-1.28609912878156
"ENSG00000013583",5,22,9,0,-0.0554107713304529
"ENSG00000013588",1,290,236,28,-0.972267672755505
"ENSG00000013588",2,67,48,2,0.904925098725416
"ENSG00000014216",1,76,48,3,0.507213137172171
"ENSG00000014216",2,76,38,1,0.852440963652346
"ENSG00000014216",3,73,63,3,1.18251550716467
"ENSG00000014216",4,62,35,3,-0.0780305165465711
"ENSG00000014216",5,60,30,4,-0.700829919693207
"ENSG00000014216",6,52,51,5,-0.1531357232289
"ENSG00000014216",7,49,26,3,-0.483199535341049
"ENSG00000014216",8,42,27,2,-0.0404781015895776
"ENSG00000014216",9,42,36,1,0.762400660719749
"ENSG00000014216",10,41,23,1,0.177149651763023
"ENSG00000014216",11,37,11,1,-0.363076624598686
"ENSG00000014216",12,36,13,0,0.124665211069139
"ENSG00000014216",13,34,22,2,-0.265571659852034
"ENSG00000014216",14,34,10,0,-0.0103917812691428
"ENSG00000014257",1,210,137,8,2.52564582483293
"ENSG00000014257",2,61,41,2,0.589786228709244
"ENSG00000014257",3,58,32,1,0.582321708803675
"ENSG00000014257",4,56,31,3,-0.25810512205716
"ENSG00000014257",5,33,16,2,-0.535685672189019
"ENSG00000014641",1,168,61,3,1.09247292226347
"ENSG00000014641",2,112,52,3,0.68729048872492
"ENSG00000014641",3,72,24,0,0.61987772903524
"ENSG00000014824",1,451,174,7,4.59028474007157
"ENSG00000014824",2,117,71,11,-1.639106281712
"ENSG00000014919",1,116,60,5,0.25203244337421
"ENSG00000014919",2,71,40,2,0.544766901879905
"ENSG00000014919",3,65,37,3,0.0120066642171973
"ENSG00000014919",4,63,45,4,-0.0255458046586433
"ENSG00000014919",5,58,32,2,0.184615266239187
"ENSG00000014919",6,37,23,2,-0.220552882133939
"ENSG00000015413",1,96,110,9,0.912188343852303
"ENSG00000015413",2,86,86,5,1.42256168312963
"ENSG00000015413",3,65,88,2,2.70596636365029
"ENSG00000015413",4,62,66,2,1.71532750221668
"ENSG00000015413",5,44,51,5,-0.1531357232289
"ENSG00000015413",6,35,47,1,1.25763124654526
"ENSG00000015413",7,23,17,4,-1.28609912878156
"ENSG00000015676",1,123,70,2,1.89542939042112
"ENSG00000015676",2,92,49,7,-1.03860139878852
"ENSG00000015676",3,85,50,5,-0.198154439538273
"ENSG00000015676",4,61,32,2,0.184615266239187
"ENSG00000016082",1,77,29,1,0.447263675180916
"ENSG00000016082",2,74,52,3,0.68729048872492
"ENSG00000016082",3,60,18,0,0.349760780468049
"ENSG00000016082",4,52,34,4,-0.520752434611753
"ENSG00000016082",5,49,11,1,-0.363076624598686
"ENSG00000016082",6,22,19,2,-0.400628326753591
"ENSG00000016391",1,137,89,7,0.762182063420926
"ENSG00000016391",2,104,78,12,-1.72171184830907
"ENSG00000016391",3,62,41,1,0.987502642414688
"ENSG00000016391",4,57,38,0,1.25017010418629
"ENSG00000016391",5,52,10,4,-1.60125984449221
"ENSG00000016391",6,49,33,2,0.229634010142787
"ENSG00000016391",7,44,23,2,-0.220552882133939
"ENSG00000016391",8,37,28,1,0.40224451027528
"ENSG00000016391",9,28,16,1,-0.137981987210817
"ENSG00000016391",10,24,5,0,-0.235486920571508
"ENSG00000016402",1,149,77,6,0.619653034419245
"ENSG00000016402",2,116,53,5,-0.0630983685915421
"ENSG00000016402",3,99,36,3,-0.0330119230585375
"ENSG00000016402",4,87,55,5,0.0269389385493752
"ENSG00000016402",5,67,53,6,-0.460802964702898
"ENSG00000016402",6,35,1,1,-0.813272082890258
"ENSG00000016864",1,103,55,2,1.22007231352647
"ENSG00000016864",2,79,45,2,0.769864730659903
"ENSG00000016864",3,63,26,1,0.312206399083466
"ENSG00000016864",4,53,23,0,0.574857995391797
"ENSG00000016864",5,46,16,1,-0.137981987210817
"ENSG00000016864",6,27,13,1,-0.273038623969326
"ENSG00000017260",1,166,48,1,1.30265345954898
"ENSG00000017260",2,154,42,0,1.43026109340914
"ENSG00000017260",3,96,29,0,0.84497831654407
"ENSG00000017260",4,92,33,2,0.229634010142787
"ENSG00000017260",5,83,21,1,0.0871120010210255
"ENSG00000017260",6,82,18,3,-0.843355765607049
"ENSG00000017260",7,70,24,2,-0.1755341459205
"ENSG00000017260",8,61,20,0,0.439799409668728
"ENSG00000017260",9,55,8,1,-0.498134159169706
"ENSG00000017260",10,47,31,0,0.935019605381115
"ENSG00000017260",11,37,11,1,-0.363076624598686
"ENSG00000017260",12,30,9,1,-0.453114898532862
"ENSG00000019102",1,54,44,3,0.327137312831638
"ENSG00000019102",2,50,36,3,-0.0330119230585375
"ENSG00000019102",3,48,19,2,-0.400628326753591
"ENSG00000019102",4,43,27,3,-0.438180504709771
"ENSG00000019102",5,42,51,0,1.83548239328597
"ENSG00000019102",6,34,24,1,0.222168522903563
"ENSG00000019102",7,33,26,2,-0.0854967641201465
"ENSG00000019102",8,23,11,1,-0.363076624598686
"ENSG00000019186",1,394,312,29,2.05300486473351
"ENSG00000019186",2,65,41,3,0.192081120632321
"ENSG00000019186",3,55,49,3,0.552232310703491
"ENSG00000019549",1,195,73,3,1.63274314063331
"ENSG00000019549",2,73,29,2,0.0495592090913532
"ENSG00000020426",1,124,63,5,0.387089047638456
"ENSG00000020426",2,104,59,0,2.19570240526111
"ENSG00000020426",3,81,26,2,-0.0854967641201465
"ENSG00000020922",1,542,331,20,6.49208108732043
"ENSG00000020922",2,169,92,6,1.29496470912742
"ENSG00000021355",1,79,37,1,0.807420736210683
"ENSG00000021355",2,61,40,1,0.942481908280896
"ENSG00000021355",3,48,30,3,-0.303123873683491
"ENSG00000021355",4,41,19,1,-0.00292558414818434
"ENSG00000021355",5,40,22,1,0.132130813959482
"ENSG00000021355",6,39,24,3,-0.57323787787031
"ENSG00000021355",7,26,21,1,0.0871120010210255
"ENSG00000021355",8,25,13,0,0.124665211069139
"ENSG00000021461",1,383,262,19,3.77947295047536
"ENSG00000021461",2,64,31,3,-0.25810512205716
"ENSG00000021461",3,57,24,0,0.61987772903524
"ENSG00000021488",1,457,336,42,-2.04014170377063
"ENSG00000021488",2,30,17,0,0.304741568835141
"ENSG00000022277",1,88,35,3,-0.0780305165465711
"ENSG00000022277",2,61,33,4,-0.565771637703186
"ENSG00000022277",3,50,31,1,0.537302265972768
"ENSG00000022277",4,43,23,1,0.177149651763023
"ENSG00000022277",5,39,24,2,-0.1755341459205
"ENSG00000022277",6,36,10,0,-0.0103917812691428
"ENSG00000022355",1,134,23,3,-0.618257206712901
"ENSG00000022355",2,111,30,4,-0.700829919693207
"ENSG00000022355",3,98,51,4,0.244565937310129
"ENSG00000022355",4,70,25,1,0.267187435853049
"ENSG00000022355",5,43,20,2,-0.355609373689877
"ENSG00000022840",1,260,143,6,3.59160583461786
"ENSG00000022840",2,162,98,4,2.36064280241216
"ENSG00000022840",3,147,65,2,1.67030285850042
"ENSG00000022840",4,89,76,2,2.16559309539459
"ENSG00000022840",5,83,51,3,0.642270978007409
"ENSG00000022840",6,75,44,3,0.327137312831638
"ENSG00000023041",1,135,67,4,0.964876986374653
"ENSG00000023041",2,75,42,4,-0.160601626172764
"ENSG00000023041",3,66,29,4,-0.745849599503605
"ENSG00000023041",4,57,24,0,0.61987772903524
"ENSG00000023041",5,47,16,0,0.259722414550911
"ENSG00000023041",6,33,23,0,0.574857995391797
"ENSG00000023191",1,291,225,16,3.30632456624183
"ENSG00000023191",2,99,71,7,-0.0481664630974675
"ENSG00000023191",3,71,60,6,-0.145670014147758
"ENSG00000023228",1,106,46,3,0.417175067989267
"ENSG00000023228",2,82,52,0,1.88050859655063
"ENSG00000023228",3,74,51,3,0.642270978007409
"ENSG00000023228",4,66,34,3,-0.123049124718664
"ENSG00000023228",5,62,33,2,0.229634010142787
"ENSG00000023228",6,58,21,2,-0.310590487546695
"ENSG00000023228",7,55,20,0,0.439799409668728
"ENSG00000023228",8,51,31,2,0.139596557077307
"ENSG00000023228",9,47,31,3,-0.25810512205716
"ENSG00000023228",10,40,37,3,0.0120066642171973
"ENSG00000023228",11,36,30,2,0.0945778741853018
"ENSG00000023228",12,33,18,1,-0.0479443733226822
"ENSG00000023228",13,31,16,0,0.259722414550911
"ENSG00000023318",1,58,17,0,0.304741568835141
"ENSG00000023318",2,54,9,0,-0.0554107713304529
"ENSG00000023318",3,52,15,0,0.214703309143222
"ENSG00000023318",4,44,26,1,0.312206399083466
"ENSG00000023318",5,43,20,1,0.042093204475762
"ENSG00000023318",6,39,9,0,-0.0554107713304529
"ENSG00000023318",7,37,17,0,0.304741568835141
"ENSG00000023318",8,31,16,1,-0.137981987210817
"ENSG00000023318",9,28,20,2,-0.355609373689877
"ENSG00000023572",1,72,46,1,1.21260927023225
"ENSG00000023572",2,50,29,8,-2.33687956316845
"ENSG00000023572",3,25,9,2,-0.850823401917575
"ENSG00000023697",1,74,38,1,0.852440963652346
"ENSG00000023697",2,64,40,3,0.147062473488174
"ENSG00000023697",3,63,38,0,1.25017010418629
"ENSG00000023697",4,56,30,2,0.0945778741853018
"ENSG00000023697",5,36,23,2,-0.220552882133939
"ENSG00000023697",6,25,13,2,-0.670743924908566
"ENSG00000023734",1,251,71,2,1.94045573319812
"ENSG00000023734",2,65,21,2,-0.310590487546695
"ENSG00000023734",3,47,19,2,-0.400628326753591
"ENSG00000023892",1,197,46,6,-0.775940164426701
"ENSG00000023892",2,192,84,10,-0.656052504689983
"ENSG00000023892",3,67,21,4,-1.10601280274065
"ENSG00000023892",4,67,40,5,-0.648345051438616
"ENSG00000023892",5,60,24,3,-0.57323787787031
"ENSG00000023892",6,48,12,0,0.0796462014586693
"ENSG00000023909",1,49,22,0,0.529838369931269
"ENSG00000023909",2,46,13,0,0.124665211069139
"ENSG00000023909",3,41,13,0,0.124665211069139
"ENSG00000023909",4,40,15,0,0.214703309143222
"ENSG00000023909",5,39,3,0,-0.325525227198008
"ENSG00000023909",6,32,16,3,-0.933396240842378
"ENSG00000023909",7,27,11,1,-0.363076624598686
"ENSG00000024422",1,151,96,13,-1.30902969583085
"ENSG00000024422",2,128,109,12,-0.325983347786977
"ENSG00000024422",3,97,42,2,0.634805666529326
"ENSG00000024422",4,82,58,4,0.559698525504191
"ENSG00000024422",5,67,42,4,-0.160601626172764
"ENSG00000025039",1,91,10,0,-0.0103917812691428
"ENSG00000025039",2,82,24,2,-0.1755341459205
"ENSG00000025039",3,73,24,2,-0.1755341459205
"ENSG00000025039",4,70,24,2,-0.1755341459205
"ENSG00000025039",5,56,24,4,-0.97095027343702
"ENSG00000025039",6,28,14,0,0.169684244139982
"ENSG00000025423",1,71,36,3,-0.0330119230585375
"ENSG00000025423",2,51,35,4,-0.475733329518965
"ENSG00000025423",3,47,32,2,0.184615266239187
"ENSG00000025423",4,33,15,0,0.214703309143222
"ENSG00000025423",5,31,14,1,-0.228019704963745
"ENSG00000025423",6,30,24,1,0.222168522903563
"ENSG00000025423",7,28,12,0,0.0796462014586693
"ENSG00000025423",8,26,18,3,-0.843355765607049
"ENSG00000025434",1,303,175,8,4.23730479484308
"ENSG00000025434",2,114,65,4,0.874836274792257
"ENSG00000025434",3,49,22,1,0.132130813959482
"ENSG00000025708",1,120,54,6,-0.41578377939152
"ENSG00000025708",2,97,83,3,2.0830015049391
"ENSG00000025708",3,84,24,5,-1.36867893389586
"ENSG00000025708",4,70,27,3,-0.438180504709771
"ENSG00000025708",5,53,17,6,-2.08161722905799
"ENSG00000025708",6,24,20,1,0.042093204475762
"ENSG00000025708",7,21,34,2,0.274652797259982
"ENSG00000025770",1,267,209,22,0.198931712741416
"ENSG00000025770",2,140,73,7,0.0418715034121285
"ENSG00000025770",3,127,74,8,-0.310816461762773
"ENSG00000025770",4,72,54,3,0.777329906654172
"ENSG00000025772",1,60,39,1,0.897461351517959
"ENSG00000025772",2,48,13,1,-0.273038623969326
"ENSG00000025772",3,43,13,2,-0.670743924908566
"ENSG00000025772",4,35,12,0,0.0796462014586693
"ENSG00000025772",5,32,11,2,-0.760783377068169
"ENSG00000025772",6,28,13,2,-0.670743924908566
"ENSG00000025772",7,23,6,0,-0.190467837967847
"ENSG00000026025",1,150,89,7,0.762182063420926
"ENSG00000026025",2,127,58,1,1.75289047221527
"ENSG00000026025",3,90,48,2,0.904925098725416
"ENSG00000026025",4,57,14,1,-0.228019704963745
"ENSG00000026025",5,42,25,1,0.267187435853049
"ENSG00000026103",1,170,76,8,-0.220777670442602
"ENSG00000026103",2,121,48,2,0.904925098725416
"ENSG00000026103",3,44,27,3,-0.438180504709771
"ENSG00000026297",1,87,57,3,0.912390151876797
"ENSG00000026297",2,56,41,6,-1.00104237555598
"ENSG00000026297",3,33,13,0,0.124665211069139
"ENSG00000026297",4,29,7,2,-0.940864067241363
"ENSG00000026297",5,28,27,5,-1.23361235447568
"ENSG00000026297",6,23,13,2,-0.670743924908566
"ENSG00000026559",1,138,49,6,-0.640880657846132
"ENSG00000026559",2,129,53,4,0.334603462454538
"ENSG00000026559",3,77,35,5,-0.873444403299349
"ENSG00000026559",4,74,37,1,0.807420736210683
"ENSG00000026559",5,66,28,1,0.40224451027528
"ENSG00000026559",6,29,11,0,0.0346272068365709
"ENSG00000026652",1,68,27,2,-0.0404781015895776
"ENSG00000026652",2,58,24,2,-0.1755341459205
"ENSG00000026652",3,52,21,1,0.0871120010210255
"ENSG00000026652",4,46,22,2,-0.265571659852034
"ENSG00000026652",5,44,20,1,0.042093204475762
